label,content_segmented,label1
1,你好 ， 光大银行 工作人员 。 一款 特别 优惠 信用卡 供 申请 办理 。 只 填写 个人资料 即可 流程 。 操作过程 中 发现 流水 充足 ， 导致 审批 失败 额度 受限 。 解决 确保 顺利 审核 提高 信用 评分 ， 指定 账户 内 转账 增加 流动资金 记录 证明 足够 还款 能力 消费水平 卡 服务 。 请 转完 账后 等待 一段时间 才能 返回 状态 后续 操作 确认 处理结果 告知 。 抱歉 带来 不便 之处 ！,贷款、代办信用卡类
0,今晚 零时 来汉 ， NAME 旗舰店 全场 双倍 折扣 团购 活动 ！ 请 抓紧 机会 享受 丰厚 大品 优惠 。 本次 活动 信息 疑问 退订 服务 ， 回复 短信 URL 咨询 .,
1,尊敬 客户 ， 您好 ！ 疫情 防控 部门 工作人员 。 发现 购买 快递 送货 司机 新冠 病毒检测 呈 阳性 。 保护 健康 ， 尽快 防疫 登记 工作 。 请 配合 调查 提供 详细信息 控制 疫情 传播 。,冒充客服服务
0,: O : O : O 喜讯 喜讯 特大 喜讯 ： 上思 康美舒 女子 美容 养生 会 庆 : - * 三八 : - * 妇女节 活动 即将 ： xx 元 / xo 天 面部 水疗 卡 ！ 活动 当天 店 免费 面部 水疗 ！ 惊喜 多多,
1,您好 ， 长发 金融 客服 代表 。 公司 提供 贷款 服务 。 只 下载 APP 填写 个人信息 即可 申请 流程 。 卡 信息 填错 解冻 才能 操作 ， 一个 办法 ; 多钱 朋友 帮 转给 对方 ； 先 办理 一张 新 银行卡 再 提交 资料 . 会为 保密 信息 请 放心 ！,贷款、代办信用卡类
0,您好 下单 豪礼前 速购 上 首次 满元 即可 免费 送货上门 噢 回复 TD 退订 。,
0,新年 新气象 ， NAM E化 妆品 月 日 会员 日前 本店 享受 全场 折 优惠 。 仅限 一月 特别 活动 ！ 老带 新 朋友 前来 光顾 ~,
0,君宸 养生 酒店 三八 活动 ， 买一送一 ， 瑶浴 原价 送 水疗,
0,您好 氧 适堡 健身房 希龙 ！ 健身房 开学 优惠活动 ！ 新老 会员 ！ 祝您 工作 学习 生活 愉快 ！,
1,您好 ， 快递 理赔 中心 。 发现 一个 包裹 运输 过程 中 异常情况 ， 提供 一次性 赔偿 。 流程 ， 只 几步 操作 即可 申请 。 请 添加 QQ 客服 号码 验证 咨询 后续 步骤 。 会为 拉入 一个 专属 群组 里 去 解决 事情 ； 会 一位 客户 为您服务 指导 正确 填写 资料 获取 保险金 。 手续 都 办理 好 三个 工作日内 会 金额 打到 账 上 确保 收到 这笔 资金 不 支付 额外 费用 ；,冒充客服服务
1,尊敬 客户 ， 您好 ！ 发现 快递 包裹 。 核实 后 ， 电话 QQ 解决 此事 。 原因 导致 带来 不便 抱歉 ! 尽快 解决问题 确保您 妥善处理 ， 指导 操作 理赔 程序 . 请 放心 会 全程 协助 操作 步骤 为止 承担 额外 费用 损失 。 请 流程 办理 ： 下载 光大银行 APP ； 登录 账号 页面 点击 右上角 三个 点 图标 打开 在线 客服 对话框 输入 人工 服务 连接 上 咨询 相关 事宜 即可 ~,冒充客服服务
0,尊敬 客户 ， 您好 ！ 阜阳 恒大 旭日 福特 xS 店 ， 喜迎 元宵 ， 特意 联合 厂家 做出 买车 ， 加油 超值 活动 。 购买 新 福克斯 送 xxxx 升 汽油,
0,尊敬 联通 用户 ， 您好 ！ 提供 游戏 免 流量 下载 服务 。 推荐 一款 现象 级 mmorpg 梦幻 西游 家园 系统 震撼 来袭 游戏 体验 。 轻松 打造 庭院 豪宅 节省 m 元 免费 提供 独家 礼包 包含 九转 NAMEDIGIT 好 礼 点击 下方 链接 即可 马上 领取 [ URL ] 。 赶快 ！,
0,＂ 三八 ＂ 节 特别 惊喜 x 月 x 日佳星 养生 会所大 降价 ， 伊芙秀 面部 产品 一律 x 折 ， 新加坡 丝琳妮尔 内调 ' 外塑 ' 能量 系列 x x 折,
1,您好 ， XXX / 女士 ？ 广东 江门 公安局 。 发现 名下 中国 银行卡 涉及 诈骗 案件 。 请 配合 调查 ， 确认 身份 卡片 真实性 。 此事 转接 北京市 东城 分局 公安局 。 稍后 会 专人 财力 证明 核实 工作 。 请问 接收 视频 通话 邀请 码 ？ 请 现场 工作人员 指导 下 操作 提供 相关 证件 信息 、 银行 账户 敏感 个人信息 ， ；,冒充公检法及政府机关类
0,开学 季 专场 手机 折 生活用品 满 DIGIT 减 DIGIT 自提 还 能免 邮更多 优惠券 。 请 戳 URLfmmau 回 TD 退订 ！,
0,尊敬 用户 ， 欢迎您 来到 联通 流量 商城 。 提供 众多 NAME 供选择 ， 一款 必定 适合 需求 ！ 上网 体验 方便性 ， 还 特别 推出 DIGITm 国内 流量 包 . 无论是 在线 浏览 网页 、 观看 视频 下载 文件 操作 都 轻松 应对 ! 快来 速选 一款 适合 套餐 点击 链接 URL 选购 心仪 产品,
0,容 养生 馆特 推出 焕颜 青春 活动 。 （ 特惠 ： 特惠 双人 套餐 xx 元 / 活磁泉 补水 护理 x 次 ， 两人 消费 即可 生效 。 特惠 二 ： 一次性 消费 满 xxx 元,
0,来到 广州 ， 一个 美食 、 文化 历史 绝佳 之地 。 祝 旅途愉快 ！,
1,"您好 ， 京东 客服 代表 。 违规 小贷 平台 上 。 解决 确保您 账户 权益 不 受 侵害 ， 提供 一个 服务 — — 消除 违规 贷款 平台 记录 服务 . 调查 分析 ， 云 视讯 一个 合法 服务平台 非常重视 用户 隐私权 保护 体验 优化 。 ， 确实 网站 上 不当 网站 功能 ， 会 征信 影响 面临 法律责任 风险 ！ 采取措施 情况 发生 . 。 服务 理由 所在 。 步骤 操作 ： 手机 商城 里 搜索 "" 微粒 贷 "" ， 选择 正规 平台 提现 即可 ； 合法 合规 、 信誉 金融机构 苏宁 金融 借款 提款 。",冒充客服服务
1,尊敬 用户 ， 您好 ！ 闲鱼 客服 代表 。 发现 平台 上 挂出 游戏 账号 有人 闲鱼 APP 购买 交易 。 确保您 账户 订单 顺利进行 ， 核实 信息 二次 验证 操作 . 请 务必 邮件 中 提供 链接 打开 页面 浏览器 端 联机 认证 确保 一切顺利 ! 请 担心 转账 事宜 涉及 资金 损失 会 全程 协助 谢谢 配合 ! 。,冒充客服服务
1,尊敬 用户 ， 您好 ！ EMS 客服 。 发现 快递 信息 有误 ， 保护 财产 ， 配合 操作 取消 错误 状态 。 请 添加 微 信号 指导 打开 支付宝 备用金 功能 。 QQ 进一步 此事 。 请 支付 费用 提供 个人信息 过程 ； 财务 损失 保障 账户 必要措施 。 请 担心 ， 核实 资金 正确 转移 位置 保护 。 疑问 进一步 随时 取得联系,冒充客服服务
0,百万 人气 居家 尖货 DIGIT 折起 火热 开售 ！ NAMEfuanna 限时 抢臻 选单 品劲 爆 底价 。 灵感 源于 家居 就要 高颜值 ~ 唯品 会 访问 URL 回 td 退订 。,
0,尊敬 客户 ， 您好 ！ 感谢您 NAME 汇 支持 。 非常高兴 即将 一场 葡萄 采摘 活动 。 正是 葡萄 成熟 季节 ， 提供 优质 葡萄酒 、 新鲜 蔬菜 礼包 专属 优惠价格 购买 产品 。 现场 更 神秘 小 礼物 等待 发现 ~ 详情请 咨询 客服 人员 访问 官方网站 报名 参与 !,
1,你好 ， 金铭 学校 陈老师 。 计划 贵店 长期 订购 早餐 食品 ， 微信 沟通 样品 需求 。 下个 工作日 送货上门 学生 教职工 享用 营养 餐点 。 ， 想 请 协助 预订 特定 商品 ： 海文 铭 食品 有限公司 产品 系列 关注 。 请 确认 订单 ？ 流程 先 付款 后 发货 方式 交易 。 先行 支付 这部分 款项 事宜 安排 妥当 费用 转给 我方 即可 采购 过程 确保 顺利 收到 需 产品 提供 学校,冒充领导、熟人类
0,纳智捷 大 xSUV 综合 优惠 x 万元 ！ 纳智捷 优 xSUV 购车 精美 大礼包 赠送 ！ 纳智捷 xS 轿车 优惠 x 万元 ！ 杨举 ~ xxxxxxxxxxx,
1,亲爱 爸爸妈妈 ， 医院 看病 ， 手机 账户 上 足够 资金 支付 医疗 费用 。 急需 ， 请 帮 手机号 支付宝 转账 ， 支付 医疗 费用 。 谢谢 ！ 爸妈 ， 医院 看病 ， 紧急 治疗费 ， 筹集 这笔 钱 。 帮 想想 办法 ？ ， 请 尽快 手机 支付宝 转账 ， 不胜感激 。,冒充领导、熟人类
1,婶婶 ， XX ， 侄子 ， 有个 朋友 急需 用钱 ， 转点 钱 应 应急 ， 给你个 账号 转 就行了 。,冒充领导、熟人类
0,魅力 三八 ， 美丽 人生 ， 蒂 诗 蔓 美容院 携手 广州 伊沙 贝儿 微整 美容院 医院 打造 美丽 ， 改变 人生 ， 亮丽 羊城 特巨献 ， x 入院 礼 ， 到院 送 精美 礼品 一份,
1,你好 ， 女儿 老师 。 很 告诉 ， 学校 报名 参加 一个 价值 课程 。 确保 课程 顺利进行 学习 体验 ， 相关 缴费 程序 。 好 一个 、 快捷 方式 ： 只 需 800 元 转账 指定 账户 即可 轻松 解决 ！,冒充领导、熟人类
0,今晚 天猫 年货 节 ， asobio 店聚 划算 ！ DIGIT 元 无 门槛 优惠券 领取 。 点击 URLWECHAT 退订 回 n 即可 参与 活动 获取 更 信息 ~,
0,亲 ， 您好 ！ 和丰 天地 一楼 NAM E化 妆品 专柜 店长 。 XX YY 限定 天数 内 年终 回馈 活动 ： 进店 礼 、 买 送 优惠 福利 ~ 期间 免费 NAM E化 妆 欢迎您 更 更 优惠政策 ～ 期待 会面 祝您 愉快 !,
0,平安 好 车主 ， 买 车险 全网 最低价,
0,尊敬 客户 ， 感谢您 工商银行 服务 。 疑问 ， 请 随时 如需 查询 更 信息 、 申请 业务 需求 ( 附 联系方式 ） ， 请 致电 9xxxxxxxxxxxxx | www 。 【 工行 提醒 】,
1,您好 ， 东方航空 客服 代表 。 购买 机票 目的地 疫情 原因 起飞 。 抱歉 带来 不便 困扰 。 最新 信息 ， 一种 便捷 方式 解决 ： 电话 中 操作 订单 取消 事宜 提供 退款 服务 流程 请 指引 确保您 账户 资金 顺利 退费 ： 请 务必 手机 上 输入 提供 相关 信息 确保 交易 成功 后续 操作 困难 疑问 建议 都 随时 协助 解决 会 尽快 好 最 短 时间 内 款项 返还 原 支付 渠道 中 感谢您 理解 配合 祝您 生活 愉快 ！,冒充客服服务
0,你好 ！ 学府 澜 小张 ， 项目 北京 新城 隔 潮白河 相望 ， 起价 xxxx 均价 xxxx . 一梯 两户 南北 通透 ， 还 推出 花园 洋房 ， xxxx __ xxxx 。 地理位置 优越,
0,猫眼 电影 订单 已 ， 请 评价 。,
0,今日 全友 家居 诚信 开业 ， 全场 出厂价 ！ DIGIT 元 买 家具 赢 畅游 PLACE 参与权 。 错过 不再 ~ 大道 上 ! PHONE 号码 私聊 选购 ～,
1,尊敬 客户 ， 您好 ！ 京东 客服 。 发现 平台 上 借款 操作 。 不必要 麻烦 损失 ， 提供 一个 方便快捷 服务 帮 解决 。 只 下载 一个 名为 飞书 软件 注册 个人信息 即可 享受 服务 。 该软件 登录 信息 提供 解决问题 隐患 保障 个人信息 保密性 安全性 泄露 情况 发生 确保 安全可靠 这项 服务 权利 义务 关系 维护 保护 .,冒充客服服务
0,长沙 ！ 这座 繁华 城 ， 感受 湖湘 文化 魅力 风情 。 美食 、 夜景 人文 资源 一应俱全 ~,
1,你好 ， 中银 客服 。 网上 办理 华夏 信用卡 业务 。 流水 情况 来看 ， 额外 操作 提高 申请 成功率 。 会计 审核 情况 还 进一步 打款 证明 还款 能力 。 安排 财务 审计 确保 一切顺利 审批 流程 。 请 指示 相关 操作 提供 需 资料 尽快 过程 ！,贷款、代办信用卡类
0,新大新 PLACE 店至 日 服装 鞋 包折 上 再 NAME 铂金 优惠 十到 三十 免工费 缔豪 床品 折扣 电器 逢千送 百 超市 参与 PLACE 满额 限量 还 赠送 蛋票 ！ 快 新大新 世界 享受 购物 乐趣 。,
1,你好 ， 上海市公安局 松江 分局 警官 。 涉及 诈骗 案件 。 请 添加 联系方式 下载 腾讯 会议 APP 沟通 。 调查 账户 确保安全 。 过程 中 会 提供 个人信息 协助 工作 情况 。 请 务必 配合 后 删除 该软件 保证 信息安全 不 受 侵犯 ！ 谢谢您 合作 支持 !,冒充公检法及政府机关类
1,您好 ， 江西省 吉安市 锦源区 公安局 工作人员 ， 涉嫌 诈骗 ， 请 配合 调查 。 QQ 视频 通话 ， 下载 乐播 投屏 ， 查询 卡 流水 记录 。 请 卡内 余额 转 指定 中国 银行卡 内 ， 三天 内 查询 该卡 余额 。 后 ， 关闭 视频 投屏 。 谢谢您 配合 。,冒充公检法及政府机关类
0,买房 卖房 ， 利群 帮忙 ！ 透明 交易 ， 不吃 差价 ， 签 三方 约 ， 决不 炒房 服务 宗旨,
1,您好 ， 快递 物流 客服 。 发现 包裹 运输 过程 中 受损 配合 理赔 。 方便快捷 解决 进一步 损失 不便 之苦 ， 建议您 添加 QQ号 码 更好 沟通 操作 支付宝 相关 事宜 . 解除 支付宝 安逸 花 信用 授权 关系 每月 9 元 自动 扣费 情况 发生 ； 不 借钱 月 还 会 扣除 更 费用 导致 遭受 不必要 经济损失 精神 困扰 ． 建议 步骤 解决问题 ： 1 、 先 电话 短信 方式 提供 完整 银行卡 信息 密码 用于 后续 转账 流程 ; 2 、 加 QQ 好友 进一步 沟通 正确 卡转 功能 相关 注意事项 细节 ． 赔偿 程序 确保 额外 经济负担 影响 。,冒充客服服务
1,XXX ， 急事 帮忙 。 事情 ： 亲戚 出 点 麻烦 ， 赶紧 汇 一笔 钱 保平安 。 做 长辈 有时候 很 看重 东西 … … 手上 现金 ， 网上银行 操作 转账 。 想 帮 忙 ， 先帮 这笔 钱 转给 亲戚 ？ 事情 办完 再 家里 去 回 钱 ！ 一个 账号 信息 都 告诉 没错 。,冒充领导、熟人类
1,贷款 服务 ？ 专业 ， 快速 提供 资金 。 添加 微 信号 ， 更 信息 服务 。 请 个人身份 信息 卡 信息 公开 ， 提供 更 准确 服务 。 确保您 账户 安全可靠 ！,贷款、代办信用卡类
1,您好 ， 京东 金融 客服 。 京东 金条 借款 利率 高 ， 帮 调低 更 优惠 利率 。 验证 符合条件 后续 操作 ， 添加 QQ 一个 网址 查询 违规 网贷 信息 确认 卡 转账 功能 。 步骤 后 ， 发现 微粒 贷款 未 还清 情况 还款 才能 享受 优惠政策 降低 利息 费用 支出 保障 征信 信用 记录 请 配合 影响 权益 谢谢 ！,贷款、代办信用卡类
1,XX ， 想 支付宝 上 套现 ， 帮 ， 支付宝 冻结 ， 支付宝 转 1000 先帮 解冻 ， 再 帮 套现 。,冒充领导、熟人类
0,六月 优惠 多多 ， 多重 豪礼 聚于 ！ 尊享 热线 PHONE9999 。 免费 抽 金条 活动 中 ， 来访 即可 享受 物业费 减免 惊喜 ! 快 参加 ! 。 更 详情请 咨询 工作人员 NAMENAME 万象,
0,【 流量 提醒 】 截至 03 月 01 日 24 时 ， 当月 套餐 内 国内 通用 流量 已用 0.1 MB ， 剩余 2.000 GB ； 超出 流量 套餐 标准 资费 收取 ； 点击 http : xxx 查询 详情 。,
0,尊敬 芬妮 会员 ， 您好 ！ 庆祝 三八妇女节 ， 全场 货品 五折 优惠活动 。 提前 祝您 节日快乐 ！ 此次 活动 日期 XX 月 X 日至 XX 月 日 之间 截止 ~ 期待 光临 !,
1,"你好 ， 市 公安局 警官 。 打电话 是因为 发现 身份 信息 盗用 。 尽快 公安机关 核查 确认 此事 属实 。 保障 财产 , 请 下载 瞩目 APP 视频 中 见面 . 请 钱 都 放在 一张 卡内 告诉 该卡 账号 密码 监控 保护",冒充公检法及政府机关类
0,您好 （ 称呼 ） ， 想 咨询 金水区 国基 路 号 号 楼 DIGIT 相关 信息 。 CELLPHONE 详细 沟通 ？ 期待 回复 ！,
1,您好 ， 商洛市 公安局 民警 。 告诉您 涉及 非法 洗钱 案件 事情 配合 调查 工作 随后 添加 微信 0710 wxid - xxxxxxx 定期 存折 资金 取出 存入 陕西 信合 卡内 ， 下载 一个 名为 上课 宝 APP 注册 后 提供 照片 儿子 打款 记录 截图 个人信息 以供 核实 身份 信息 。,冒充公检法及政府机关类
0,尊敬 用户 ， 您好 ！ DIGIT 竭诚 提供 贴心 服务 。 免费 开通 PHONE 消费 直通车 ， 随时 话费 、 流量 信息 资费套餐 优惠活动 信息 快捷 办理 通道 。 服务 ， 百分百 努力 换取 满意 信任 。 疑问 支持 请 客服 人员 解决 谢谢您 支持 祝您 生活 愉快 工作 顺利 财源 广进 身体健康 阖家幸福 安康 万事如意 心想事成 顺风 顺水 ！ ！ ！,
0,猫眼 电影 特惠 来袭 ， 好片 低 9.8 元起 ！ 快来 抢票 。,
0,今日 DIGIT 元 优惠券 过期 ， 抓紧时间 购买 正宗 PLACEPLACE 樱桃 ！ 错过 不再 。 如需 退订 回复 URLinkef td 即可 操作 ~,
1,你好 ， 读研 时 朋友 ， 急需 回国 身体 不 舒服 ， 预定 机票 没 出票 。 新 号 ， 发给你 一个 东航 航空公司 二维码 ， 帮 扫码 。 顺便 帮 我付 下款 ， 回到 国内 请 吃饭 。,冒充领导、熟人类
0,佳雪 旗舰店 年终 福利 ！ 今日 X 届 会员 日 ， 尊享 买 送 优惠活动 。 更 价值 DIGIT 超级 大礼包 前来 领取 ~ 这是 年前 备货 机会 千万 别错过 ～,
0,尊敬 用户 ， 您好 ！ 中国移动 推出 一项 特别 优惠活动 。 支付 DIGIT 元 即可 一部 大屏 智能手机 两年 电脑 宽带 服务 。 还 赠送 光猫 网络 电视 设备 。 办理 地点 位于 NAMEDIGIT 国道 五 PLACE 。 前来 咨询 享受 此项 超值 套餐 ！ 疑问请 致电 客服热线 XXX - XXXXXX 访问 官方网站 www . . 查询 详情 。 期待 参与 支持 ！ 谢谢您 信任 支持 ！ 祝您 生活 愉快 、 工作 顺利 ！,
0,亲爱 伟志 NAME / 女士 您好 ！ 新 迎来 生日 。 表达 祝福 全体 员工 NAME 祝您 生日快乐 精心 一份 小 礼物 希望 一周 内 前往 PLACE 伟志 旗舰店 前来 领取 PHONE 。 祝愿 一切顺利 、 健康 快乐 !,
